;Location;Page_n;Title;Url;Date;Description;Clean_text
91;Świat;5;Papież o szczepieniach. „Jest okazja, żeby przemyśleć relacje między osobą a ekonomią”;https://www.tvp.info/53420894/koronawirus-na-swiecie-papiez-franciszek-szczepienia-przeciwko-covid-19-to-powszechne-dobro-wspolne;21.04.2021;Papież Franciszek oświadczył, że szczepienia przeciwko COVID-19 powinny być uważane za „powszechne dobro wspólne”, wymagające „konkretnych działań inspirujących cały proces badań naukowych, produkcji i dystrybucji” preparatu.;Papież Franciszek oświadczył, że szczepienia przeciwko COVID-19 powinny być uważane za „powszechne dobro wspólne”, wymagające „konkretnych działań inspirujących cały proces badań naukowych, produkcji i dystrybucji” preparatu. Watykan opublikował w środę przesłanie papieża do uczestników XXVII Szczytu Iberoamerykańskiego.  Franciszek podkreślił, że potrzebne są „nowe formy solidarności na poziomie międzynarodowym i mechanizmy mające na celu zagwarantowanie sprawiedliwej dystrybucji szczepionek, która nie będzie oparta na czysto ekonomicznych kryteriach, ale uwzględni potrzeby wszystkich, zwłaszcza najsłabszych i wymagających pomocy”.  „Przy różnych okazjach podkreślałem, że musimy wyjść z pandemii lepsi niż byliśmy przed nią. Obecny kryzys jest sprzyjającą okazją do tego, by przemyśleć relacje między osobą a ekonomią” – napisał papież.  Wezwał: „Musimy zjednoczyć siły, by stworzyć nowy horyzont oczekiwań, w którym celem podstawowym nie będą korzyści ekonomiczne, ale ochrona życia ludzkiego”.  Czytaj także: Papież: „Nie ustawajmy w poszukiwaniu Chrystusa zmartwychwstałego”
93;Świat;5;KE zrezygnuje z dodatkowych 300 mln dawek szczepionek AstraZeneca i Johnson & Johnson;https://www.tvp.info/53420475/koronawirus-w-ue-ke-zrezygnuje-z-dodatkowych-300-mln-dawek-szczepionek-astrazeneca-i-johnson-johnson;21.04.2021;Komisja Europejska zrezygnuje z dodatkowych 300 milionów dawek szczepionek firm AstraZeneca i Johnson & Johnson, które zagwarantowała jako opcje w ramach umów podpisanych z firmami farmaceutycznymi – powiedział Agencji Reutera wysoki urzędnik UE. Zdaniem agencji decyzja jest sygnałem, że Bruksela chce zdystansować się od AstraZeneca po napięciach w rozmowach ze spółką, po tym, jak producent nie dostarczył wymaganej porozumieniem liczby dawek z powodu problemów produkcyjnych.;Komisja Europejska zrezygnuje z dodatkowych 300 milionów dawek szczepionek firm AstraZeneca i Johnson & Johnson, które zagwarantowała jako opcje w ramach umów podpisanych z firmami farmaceutycznymi – powiedział Agencji Reutera wysoki urzędnik UE. Zdaniem agencji decyzja jest sygnałem, że Bruksela chce zdystansować się od AstraZeneca po napięciach w rozmowach ze spółką, po tym, jak producent nie dostarczył wymaganej porozumieniem liczby dawek z powodu problemów produkcyjnych. „Jest to również kolejny dowód, że »blok« odrzuca szczepionki, które są powiązane z bardzo rzadkimi, ale potencjalnie śmiertelnymi skutkami ubocznymi, i jest przekonany, że obecni dostawcy - na czele z firmą Pfizer/BioNTech - dostarczą wystarczającą liczbę dawek, aby zaszczepić co najmniej 70 proc. dorosłych w UE do końca lata” – informuje agencja.  UE ma kontrakt na łącznie 400 milionów dawek z J&J, z czego tylko 200 milionów zostało już zamówionych, oraz oddzielny kontrakt z AstraZeneką na 400 milionów, z czego 300 milionów zostało zakupionych.  „Nie ma potrzeby korzystania z opcji” – powiedział urzędnik, który jest bezpośrednio zaangażowany w rozmowy z producentami szczepionek.  Rzecznik Komisji Europejskiej, która koordynuje rozmowy z producentami szczepionek, powiedział, że z opcji można skorzystać w dowolnym momencie, ale odmówił dalszych komentarzy.  Czytaj także: Komisarz ds. rynku wewnętrznego: UE może nie przedłużyć kontraktu z AstraZeneką Obie firmy miały problemy z produkcją, a AstraZeneca zmniejszyła swoje dostawy w UE o dwie trzecie do 100 milionów dawek do końca czerwca, wywołując niezadowolenie Brukseli.  Urzędnik UE powiedział, że problemy z zaopatrzeniem od AstraZeneki przekonały negocjatorów UE, aby nie zwracali się do firmy o opcjonalne dawki.  Rzecznik AstraZeneki odmówił komentarza - informuje Agencja Reutera.  Urzędnik UE dodał, że w przypadku J&J początkowe obawy dotyczące bezpieczeństwa technologii zmusiły negocjatorów do powstrzymania się zamówienia opcjonalnych dawek, a także mogą uniemożliwić rozmowy w sprawie nowego kontraktu.  Rzeczniczka J&J odmówiła komentarza – podała agencja.  W zeszłym tygodniu Komisja oświadczyła, że rozpoczyna rozmowy z firmami Pfizer i BioNTech w sprawie zakupu do 1,8 miliarda dawek szczepionek na nadchodzące lata w ramach nowej umowy.  Czytaj także: Kiedy rejestracja kolejnych roczników? Dworczyk podał terminy [HARMONOGRAM]
102;Świat;6;Nieznana mutacja koronawirusa pod Wilnem. Jakie różnice w przebiegu choroby?;https://www.tvp.info/53417311/koronawirus-na-litwie-w-kraju-wykryto-nieznana-mutacje;21.04.2021;"Na Litwie wykryto nową, nieznaną wcześniej mutację koronawirusa. Stwierdzono ją jak na razie tylko w jednym regionie kraju.
Blisko jedna trzecia zakażonych tą odmianą już wyzdrowiała, a pozostali nie mają żadnych objawów.";Na Litwie wykryto nową, nieznaną wcześniej mutację koronawirusa. Stwierdzono ją jak na razie tylko w jednym regionie kraju. Blisko jedna trzecia zakażonych tą odmianą już wyzdrowiała, a pozostali nie mają żadnych objawów. Nowa mutacja koronawirusa pojawiła się w rejonie oniksztańskim, znajdującym się na północ od Wilna. Dotychczas stwierdzono tam 40 przypadków zakażeń tą odmianą patogenu.  Litewscy specjaliści zwracają uwagę, że nie ma na razie informacji na temat tego, by osoby zakażone tym rodzajem koronawirusa ciężej przechodziły COVID-19. Co więcej, blisko jedna trzecia zakażonych już wyzdrowiała, a pozostali nie mają żadnych objawów.  Na Litwie dobowa liczba nowych zakażeń od pewnego czasu nieznacznie wzrasta. Ostatniej doby stwierdzono 1113 nowych przypadków patogenu. Wykryto też ponad 1600 zakażeń wywołanych przez brytyjski wariant koronawirusa oraz 10 przez odmianę południowoafrykańską.  Czytaj także: Mleko zaszczepionych matek chroni noworodki przed COVID-19
108;Świat;6;Izrael chciałby unieważnić umowę na szczepionki z AstraZeneką;https://www.tvp.info/53414723/izrael-chcialby-uniewaznic-umowe-na-szczepionki-z-astrazeneka;21.04.2021;Izrael zamówił 10 mln dawek szczepionki firmy AstraZeneca, ale w związku z obawami o możliwy związek preparatu z rzadkimi zakrzepami krwi u dorosłych chce się wycofać z tej umowy. Władze rozważają odsprzedaż dawek do innych krajów.;Izrael zamówił 10 mln dawek szczepionki firmy AstraZeneca, ale w związku z obawami o możliwy związek preparatu z rzadkimi zakrzepami krwi u dorosłych chce się wycofać z tej umowy. Władze rozważają odsprzedaż dawek do innych krajów.  Jak poinformowało izraelskie radio wojskowe, przedstawiciele władz Izraela kontaktowali się z brytyjską firmą farmaceutyczną w sprawie unieważnienia kontraktu, ale AstraZeneca nie chce się do tego zastosować, obawiając się złej sławy.  Jako alternatywę urzędnicy rozważają odsprzedaż szczepionek do innych krajów – ruch, który mniej uderzy w wizerunek AstraZeneki i pomoże odzyskać pieniądze wydane na szczepionki – podaje anglojęzyczny portal Times of Israel.   Komplikacje prawne Niektóre kraje europejskie wstrzymały ostatnio stosowanie szczepionek AstraZeneki z powodu obaw o ich bezpieczeństwo, ale wznowiły ich podawanie w marcu.  We wtorek premier Izraela Benjamin Netanjahu zapowiedział, że jego kraj przygotowuje się do kolejnej kampanii szczepień przeciwko koronawirusowi, która obejmie dzieci. Kampania ma rozpocząć się za sześć miesięcy.  Tego samego dnia Izrael sfinalizował również nowe umowy na dostawy z firmami Pfizer i Moderna. Nie wiadomo, ile dawek kupiono od każdej z tych firm, ale izraelskie media podają, że chodzi w sumie o 18 mln szczepionek, z możliwością zakupu kolejnych milionów dawek po ich wykorzystaniu – informuje Times of Israel.   Prawie 5 mln Izraelczyków, ponad połowa populacji, otrzymało już obie dawki szczepionki przeciwko COVID–19.
126;Świat;7;Brazylijska odmiana koronawirusa zdominuje inne w Europie? Kiedy?;https://www.tvp.info/53401325/koronawirus-francuscy-eksperci-ostrzegaja-przed-brazylijska-odmiana-wiadomo-kiedy-moze-zaczac-dominowac;20.04.2021;Brazylijska odmiana koronawirusa może być dominująca już latem – ostrzega francuska Rada Naukowa która doradza rządowi w sprawie pandemii Sars-Cov-2. Według ekspertów zmutowana forma wirusa jest bardziej zaraźliwa i odporna na szczepionkę. Obecnie odpowiada ona za mniej niż jeden procent zakażeń we Francji.;Brazylijska odmiana koronawirusa może być dominująca już latem – ostrzega francuska Rada Naukowa która doradza rządowi w sprawie pandemii Sars-Cov-2. Według ekspertów zmutowana forma wirusa jest bardziej zaraźliwa i odporna na szczepionkę. Obecnie odpowiada ona za mniej niż jeden procent zakażeń we Francji. W ostatnim raporcie przekazanym rządowi Rada Naukowa ostrzega przed ryzykiem przyspieszenia transmisji brazylijskiej mutacji koronawirusa we Francji. Naukowcy wskazują, że mutacja może rozprzestrzeniać się za pośrednictwem osób przylatujących z departamentu zamorskiego Gujana Francuska. Na tym terytorium - sąsiadującym z Brazylią zanotowano ostatnio ponad 76 procent zakażeń spowodowanych zmutowaną formą patogenu. Z tego powodu od soboty Francja ma ograniczać loty pasażerskie z Ameryki Południowej.  Zdaniem ekspertów brazylijski wariant może zdominować brytyjską formę wirusa wtedy, gdy duża liczba Francuzów będzie już zaszczepiona przeciwko COVID-19. – Im większa będzie odporność zbiorowa dzięki kampanii szczepień, tym bardziej wirus będzie szukał nowych form, aby zainfekować osoby posiadające przeciwciała – tłumaczyła w stacji Europe1 epidemiolog Dominique Costagliola.  Francuscy naukowcy obawiają się, że brazylijski wariant wirusa będzie odporny na szczepionkę koncernu AstraZeneca i będzie powodował ciężkie objawy choroby.  Obecnie we Francji najwięcej zakażeń powoduje brytyjski wariant Sars-Cov-2 - ponad 86 procent. Francja notuje ponad 32 nowych zachorowań dziennie.  Czytaj także: Komisja Europejska podaruje testy i rozliczy z ich wykorzystania
131;Świat;7;Nowy wariant koronawirusa już w Europie. Jak groźny jest patogen?;https://www.tvp.info/53399428/koronawirus-w-europie-nowy-patogen-b1617-powodujacy-covid-19-wariant-indyjski-juz-w-europie;20.04.2021;Wciąż pojawiają się nowe warianty SARS-CoV-2 roznoszone po całym świecie. Nowy wariant koronawirusa, tak zwany wariant indyjski B.1.617, „wchodzi do gry” w Europie – ostrzega dr Paweł Grzesiowski. W Wielkiej Brytanii wykryto już ponad 100 przypadków zakażenia tym wariantem.;Wciąż pojawiają się nowe warianty SARS-CoV-2 roznoszone po całym świecie. Nowy wariant koronawirusa, tak zwany wariant indyjski B.1.617, „wchodzi do gry” w Europie – ostrzega dr Paweł Grzesiowski. W Wielkiej Brytanii wykryto już ponad 100 przypadków zakażenia tym wariantem.  Do Europy dotarło już kilka wariantów koronawirusa SARS-CoV-2, wykrytych pierwotnie w Wielkiej Brytanii, Brazylii i RPA. W Polsce podobnie jak w całej Europie dominuje obecnie tak zwany wariant brytyjski koronawirusa. Wciąż jednak powstają kolejne odmiany tego patogenu roznoszone po całym świecie, co budzi też zaniepokojenie.  „Nowy wariant koronawirusa wchodzi do gry w Europie, tzw. wariant indyjski B.1.617” – napisał na Twitterze dr Paweł Grzesiowski, ekspert Naczelnej Rady Lekarskiej ds. walki z COVID-19. BBC News informuje, powołując się na dane ministerstwa zdrowia, że w Wielkiej Brytanii wykryto już ponad 100 przypadków tego zakażenia.  Dr Grzesiowski ostrzega, że wariant indyjski posiada dwie istotne mutacje E484Q i L452R, jest zatem „mieszanką” wariantu z Brazylii (P.1) i USA (1.427). „Brak jeszcze danych o ucieczce naszej odporności, ale nie będzie mniej groźny niż powyższe” – podkreśla. Wielka Brytania ogranicza przyjazdy Z obawy przed wariantem indyjskim Wielka Brytanii drastycznie ograniczyła przyjazd podróżnych z Indii. Wpuszczanie są tylko osoby legitymujące się paszportem brytyjskim lub prawem stałego pobytu, jednak wszyscy muszą przejść dziesięciodniową kwarantannę.W Wielkiej Brytanii, gdzie wyjątkowo skrupulatnie bada się zakażenia koronawirusem, jak też to, jakiego rodzaju są to odmiany, stale wykrywa się nowe warianty tego patogenu. Według brytyjskiego ministerstwa zdrowia, na terenie tego kraju od grudnia 2020 roku wykryto już ponad 550 przypadków zakażeń tak zwanym wariantem południowoafrykańskim. Kilkanaście związanych ze sobą zakażeń wykryto w Londynie.Dr Grzesiowski podkreśla, że. „Wyścig z wirusem nabiera tempa, ale nowe warianty nie odpuszczają. Dlatego szczepmy się jak najszerzej, bo im mniej zakażeń, tym mniej mutacji” – przekonuje.Specjalista powołuje się na analizę na ten temat opublikowaną przez fachowy magazyn „Lancet”. Wynika z niej, że im więcej jest zakażeń, tym większe ryzyko powstania mutacji koronawirusa, które z kolei mogą wykazywać większą zdolność tzw. ucieczki przed odpornością, jaką zapewniają stosowane obecnie
132;Świat;7;Morze wyrzuciło ciało marynarza na brzeg. Był zakażony koronawirusem;https://www.tvp.info/53399440/koronawirus-vanuatu-morze-wyrzucilo-cialo-marynarza-zakazonego-koronawirusem;20.04.2021;Na należącej do Vanuatu wyspie Efate na Oceanie Spokojnym znaleziono zwłoki filipińskiego marynarza, wyrzucone na brzeg przez morze. W ciele wykryto koronawirusa, a władze zakazały opuszczania wyspy przez trzy dni – podały australijskie media.;Na należącej do Vanuatu wyspie Efate na Oceanie Spokojnym znaleziono zwłoki filipińskiego marynarza, wyrzucone na brzeg przez morze. W ciele wykryto koronawirusa, a władze zakazały opuszczania wyspy przez trzy dni – podały australijskie media. Zwłoki znaleziono 11 kwietnia na plaży Pango w pobliżu stolicy kraju, Port Vila. W ramach dochodzenia władze Vanuatu zatrzymały pływający pod brytyjską banderą tankowiec – informowała wcześniej nowozelandzka rozgłośnia RNZ.  Media określają zmarłego jako filipińskiego rybaka, ale jednocześnie sugerują, że był on członkiem załogi tankowca. Według CNN w ubiegłym tygodniu statek wypłynął z Port Vila, ale kazano mu zawrócić, gdy zgłosił zaginięcie jednego z marynarzy.  Nie jest jasne, czy znaleziony na plaży mężczyzna zmarł na COVID-19.  Po wykryciu koronawirusa w ciele marynarza premier Vanuatu Bob Loughman ogłosił zakaz wyjazdu z wyspy Efate przez trzy dni, podczas gdy prowadzone będzie dochodzenie epidemiologiczne. Zaapelował do mieszkańców o dobrowolne poddawanie się testom.  Szef służb medycznych Russell Tamata potwierdził, że 16 osób umieszczono na kwarantannie w hotelu. Większość z nich to policjanci, którzy przybyli na miejsce, gdy zgłoszono znalezienie ciała. przy czym wszystkie wykryto wśród osób przybywających do tego kraju z zagranicy. Pierwszą infekcję odnotowano w listopadzie 2020 roku, a kolejne dwie w marcu br. – przekazały media, cytując dane Uniwersytetu Johnsa Hopkinsa.
135;Świat;7;Londyn zwołuje grupę ekspertów. Mają przygotować świat na nowe pandemie;https://www.tvp.info/53397982/wielka-brytania-powoluje-grupe-ekspertow-by-przygotowac-sie-na-przyszle-pandemie;20.04.2021;Władze Wielkiej Brytanii ogłosiły we wtorek, że powstanie nowa międzynarodowa grupa ekspertów, aby pomóc wzmocnić przygotowanie świata na następną pandemię i przyspieszyć opracowywanie szczepionek przeciwko przyszłym ewentualnym chorobom.;Władze Wielkiej Brytanii ogłosiły we wtorek, że powstanie nowa międzynarodowa grupa ekspertów, aby pomóc wzmocnić przygotowanie świata na następną pandemię i przyspieszyć opracowywanie szczepionek przeciwko przyszłym ewentualnym chorobom.  Partnerstwo na rzecz Przygotowania do Pandemii (Pandemic Preparedness Partnership – PPP), uruchomione pod przewodnictwem Wielkiej Brytanii w grupie siedmiu najbogatszych państw świata G7 złoży sprawozdanie na czerwcowym szczycie przywódców tego gremium i będzie doradzało, jak osiągnąć cel premiera Borisa Johnsona, jakim jest opracowanie szczepionek przeciwko przyszłym chorobom w ciągu 100 dni – podaje agencja Reutera.  „Pełniąca przewodnictwo w G7 Wielka Brytania jest zdeterminowana, aby współpracować z naszymi partnerami w celu lepszej odbudowy po kryzysie związanym z koronawirusem i wzmocnienia globalnego przygotowania do przyszłych pandemii” – powiedział brytyjski minister zdrowia Matt Hancock przed wirtualnym dwudniowym spotkaniem grupy. „Ta nowa grupa ekspertów będzie w nadchodzących latach napędzać nasze działania w celu ochrony ludzi na całym świecie przed nowymi chorobami i ratowania życia” – dodał.  Pracami PPP będzie kierował główny doradca naukowy brytyjskiego rządu Patrick Vallance. Grupa kierująca PPP składa się z kierownictwa firm produkujących szczepionki przeciwko COVID-19 – brytyjsko–szwedzkiego koncernu farmaceutycznego AstraZeneca, amerykańskich koncernów Pfizer i Johnson & Johnson – oraz naukowców.  Wielka Brytania poinformowała, że Koalicja na rzecz Innowacji w zakresie Przygotowania do Epidemii (CEPI), międzynarodowa agencja powołana w 2017 r. w celu rozwiązywania kryzysów zdrowotnych,
141;Świat;8;Rząd Indii pozwolił na sprzedaż szczepionek na otwartym rynku;https://www.tvp.info/53395383/indie-rzad-zezwolil-na-sprzedaz-szczepionek-przeciw-covid-19-na-otwartym-rynku;20.04.2021;Rząd, ogłaszając program szczepień przeciw COVID-19 dla osób powyżej 18. roku życia, zezwolił na sprzedaż szczepionek przez producentów na otwartym rynku. Częściowe uwolnienie rynku ma zmotywować producentów do zwiększenia produkcji w czasie drugiej fali koronawirusa.;Rząd, ogłaszając program szczepień przeciw COVID-19 dla osób powyżej 18. roku życia, zezwolił na sprzedaż szczepionek przez producentów na otwartym rynku. Częściowe uwolnienie rynku ma zmotywować producentów do zwiększenia produkcji w czasie drugiej fali koronawirusa.  Po spotkaniu premiera Indii Narendra Modiego z ekspertami, lekarzami i producentami szczepionek władze Indii ogłosiły nową akcję szczepień dla każdego dorosłego, która rozpocznie się 1 maja – informuje dziennik „The Hindu”.  Jednocześnie rząd zdecydował się na częściowe otwarcie rynku szczepionek. Firmy farmaceutyczne będą mogły sprzedawać 50 proc. swojej produkcji prywatnym szpitalom i rządom stanowym po cenach rynkowych.  Dziennik „The Indian Express” zwraca uwagę, że dotychczas tylko rząd centralny mógł kupować szczepionki, które przesyłał do poszczególnych stanów.   Dodatkowa motywacja Nowe przepisy umożliwią stanom przekazywanie zaliczek, które mają pomóc producentom w zwiększeniu produkcji. Sprzedaż po cenach rynkowych, a nie negocjowanych przez państwo, ma dodatkowo zmotywować producentów do ich sprzedaży w Indiach. Decyzja rządu premiera Modiego jest odpowiedzią na drugą falę koronawirusa w Indiach. Między 1 marca do 18 kwietnia dzienna liczba wykrytych przypadków w Indiach wzrosła od ok. 11 tys. do 275 tys. W ostatnich 24 godz. wykryto 259 tys. nowych przypadków i odnotowano 1761 zgonów na COVID-19.  W najmocniej dotkniętych stanach Indii, najczęściej w szpitalach poza wielkimi aglomeracjami brakuje tlenu medycznego. „The Indian Express” informuje, że władze Indii zamierzają sprowadzić do kraju 50 tys. ton tlenu.  Zdaniem ekspertów za drugą falą stoją nowe warianty koronawirusa, które szybko się rozprzestrzeniając, atakują młode osoby.   Wstrzymanie eksportu szczepionki W tym samym czasie Indie zezwoliły na sprowadzanie zagranicznych preparatów, a rządowe źródła Agencji Reutera twierdzą, że kraj zniesie również 10-proc. cło na zagraniczne szczepionki. Prywatni importerzy będą mogli je sprowadzać i samodzielnie ustalać ceny w Indiach, co jest znaczącym odejściem od dotychczasowej polityki.  Jedną z pierwszych umów z zagranicznymi producentami jest kontrakt z producentem rosyjskiej szczepionki Sputnik V. Agencja ANI podała, że do Indii trafi co miesiąc 50 mln dawek tej szczepionki.   Za drogie szczepionki?
149;Świat;8;WHO: Sytuacja pandemiczna na świecie jest bardzo zła;https://www.tvp.info/53387031/koronawirus-who-sytuacja-pandemiczna-na-swiecie-jest-bardzo-zla;20.04.2021;Liczba nowych przypadków zakażenia koronawirusem na świecie jest teraz najwyższa od początku pandemii – informuje Światowa Organizacja Zdrowia. Według WHO szybkie rozprzestrzenianie się wirusa to rezultat nowych, bardziej zaraźliwych wariantów COVID-19, ale także beztroski młodych ludzi.;"Liczba nowych przypadków zakażenia koronawirusem na świecie jest teraz najwyższa od początku pandemii – informuje Światowa Organizacja Zdrowia. Według WHO szybkie rozprzestrzenianie się wirusa to rezultat nowych, bardziej zaraźliwych wariantów COVID-19, ale także beztroski młodych ludzi.  Szef WHO Tedros Adhanom Ghebreyesus mówił podczas wideokonferencji prasowej, że w ubiegłym tygodniu na całym globie zanotowano ponad 5 mln zachorowań, czyli najwięcej od początku pandemii. Wskazał, że liczby te stale rosną.  – Zakażenia i hospitalizacje wśród osób między 25. a 59. rokiem życia rosną w zastraszającym tempie. To efekt nowych wariantów, a także coraz częstszych spotkań towarzyskich wśród młodych ludzi – podkreślił szef WHO.  Najgorsza sytuacja jest teraz w Indiach, gdzie minionej doby koronawirusem zakaziły się 273 tys. osób – najwięcej od początku pandemii. Najwięcej osób umiera z kolei w Brazylii. Sytuacja w Australii i Nowej Zelandii z kolei poprawiła się na tyle, że oba kraje rozpoczęły wzajemne wpuszczanie swoich obywateli.   Pandemia a restrykcje Ghebreyesus powtórzył, że świat dysponuje środkami, aby uzyskać kontrolę nad rozprzestrzenianiem się pandemii w ciągu kilku miesięcy, pod warunkiem, że restrykcje epidemiczne będą „stosowane konsekwentnie i równomiernie"". Ostatnio ostrzegał kilkakrotnie, że pandemia koronawirusa jeszcze długo się nie skończy, ale nalegał, że w ciągu kilku miesięcy, podejmując właściwe decyzje w sprawie zdrowia publicznego, można „uzyskać nad nią kontrolę”.WHO podkreśla, że ludzkość ma już narzędzia, by poradzić sobie z pandemią w ciągu najbliższych miesięcy. Ghebreyesus podkreślił, że stanie się tak, jeśli społeczność międzynarodowa zapewni sprawiedliwy rozdziałpomiędzy wszystkie kraje.Również w poniedziałek zespół doradców WHO ds. sytuacji nadzwyczajnych poinformował w komunikacie, że nie popiera planu ustanawiania tzw. paszportów szczepionkowych jako warunku wpuszczania do poszczególnych krajów zagranicznych podróżnych, ponieważ jest to niesprawiedliwe, zważywszy, jak nierówny jest dostęp do szczepionek w skali globu.Na całym świecie. Takie dane podają naukowcy z amerykańskiego Uniwersytetu Johnsa Hopkinsa, którzy zajmują się monitorowaniem pandemii."
150;Świat;8;Czechy już nie chcą szczepionki Sputnik V;https://www.tvp.info/53386749/koronawirus-czechy-juz-nie-chca-szczepionki-przeciw-covid-19-sputnik-v;20.04.2021;Czeski rząd zrezygnował z rozmów z Rosją na temat zakupu szczepionki na koronawirusa Sputnik V – poinformował wicepremier i minister spraw wewnętrznych oraz p.o. szefa MSZ Czech Jan Hamaczek. Podkreślił, że należy skoncentrować się na szczepionkach certyfikowanych przez Europejską Agencję Leków (EMA).;Czeski rząd zrezygnował z rozmów z Rosją na temat zakupu szczepionki na koronawirusa Sputnik V – poinformował wicepremier i minister spraw wewnętrznych oraz p.o. szefa MSZ Czech Jan Hamaczek. Podkreślił, że należy skoncentrować się na szczepionkach certyfikowanych przez Europejską Agencję Leków (EMA).  Zdaniem Hamaczka rosyjska szczepionka przestała być tematem negocjacji w świetle aktualnych wydarzeń na linii Praga-Moskwa i Sputnik V nie będzie w Czechach wykorzystywany. Podobnie ocenił sytuację były minister zdrowia, doradca prezydenta Milosza Zemana, Roman Prymula.  Hamaczek zaznaczył, że obecnie jedyną drogą dla Czech jest skupienie się na szczepionkach, które przeszły weryfikację EMA. Wcześniej w poniedziałek minister zdrowia Petr Arenberger powiedział po posiedzeniu rządu, że jego resort zwrócił się do Rosjan o całą dokumentację, która jest potrzebna do ewentualnego wydania zezwolenia do stosowania szczepionki w Czechach, ale do tej pory nic nie otrzymał.   Kwestia Ukrainy Hamaczek w zeszłym tygodniu zakomunikował, że zamierza w poniedziałek wybrać się do Moskwy, żeby wynegocjować dostawy rosyjskiej szczepionki na wypadek wydania przez EMA zgody na stosowanie tego specyfiku w krajach. Komentatorzy krytykowali ideę wyjazdu do Moskwy w sytuacji rosnącego napięcia wokół Ukrainy. Zwracano uwagę, że podróż jest podejmowana w chwili, gdy z rządu odeszło dwóch przeciwników rosyjskiej szczepionki: minister zdrowia Jan Blatny i minister spraw zagranicznych Tomasz Petrziczek. W piątek na podróż wicepremiera do Moskwy nie zgodził się premier Andrej Babisz.Po wydaleniu 20 czeskich dyplomatów z Moskwy Hamaczek powiedział, że jego plany podróży do Moskwy od początku były „zasłoną dymną”. Miały pozwolić na przyjazd do Pragi ambasadora Czech w Rosji i poinformowanie go w tajemnicy o planach wydalenia rosyjskich dyplomatów. Dodał, że jego wyjaśnienia zaakceptowali posłowie z komisji zagranicznej Izby Poselskiej.Babisz, pytany o wyjaśnienia Hamaczka, stwierdził, że nic o tym nie wie i powtórzył, że zakazał wicepremierowi wyjazdu do Moskwy.Rosyjskie ministerstwo spraw zagranicznych ogłosiło 20 czeskich dyplomatów osobami niepożądanymi i nakazało im opuszczenie terytorium Rosji w ciągu 24 godzin. To odpowiedź Moskwy na wcześniejszą decyzję Pragi.Czeskie MSZ poinformowało wcześniej o wydaleniu 18 rosyjskich dyplomatów, których uznało za oficerów służb specjalnych.
155;Świat;8;Nowe zasady wjazdu na Słowację. Dotyczą także Polski;https://www.tvp.info/53384781/koronawirus-na-slowacji-wprowadzono-nowe-zasady-wjazdu-do-kraju;19.04.2021;Słowacja zmieniła zasady dotyczące osób przyjeżdżających z większości państw europejskich, w tym także z Polski. Złagodzono restrykcje sanitarne wobec ozdrowieńców i osób zaszczepionych. Od dziś na Słowacji otwarte mogą być hotele, baseny, stoki narciarskie, a także wszystkie sklepy i punkty usługowe.;Słowacja zmieniła zasady dotyczące osób przyjeżdżających z większości państw europejskich, w tym także z Polski. Złagodzono restrykcje sanitarne wobec ozdrowieńców i osób zaszczepionych. Od dziś na Słowacji otwarte mogą być hotele, baseny, stoki narciarskie, a także wszystkie sklepy i punkty usługowe. Od dziś na Słowacji otwarte mogą być hotele, baseny, stoki narciarskie, a także wszystkie sklepy i punkty usługowe. Przyjeżdżający na Słowację z Polski nadal muszą poddać się 14-dniowej kwarantannie. Można ją zakończyć po ośmiu dniach, uzyskując negatywny wynik testu PCR. Od dziś jednak ozdrowieńcy i osoby zaszczepione mogą wykonać test i zakończyć kwarantannę od razu po przyjeździe.  Złagodzone przepisy obejmują osoby, które przeszły COVID-19 w ciągu ostatnich sześciu miesięcy, a także zaszczepionych drugą dawką preparatu Pfizera lub Moderny nie później niż dwa tygodnie przed przyjazdem, bądź AstraZeneką nie później niż cztery tygodnie przed przyjazdem.  Osoby przekraczające granicę muszą nadal wypełniać internetowy formularz lokalizacyjny, posiadać aktualny negatywny wynik testu na koronawirusa, a w przypadku ozdrowieńców i zaszczepionych także stosowne zaświadczenie.  Czytaj także: Premier: Chcemy, by od 10 maja każdy dorosły mógł zapisać się na szczepienie
